2017 SAT and PSAT10 District and School Results  - EMBARGOED UNTIL 10:00 A.M. ON AUGUST 17TH ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Means are calculated using only valid scores in the denominator.,,,,,,,,,,,,,,,,
* Values suppressed to protect student privacy.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Test,District Number,District Name,School Number,School Name,Total Students,Valid Scores,Evidence Based Reading and Writing Mean Score,Math Mean Score,Overall Mean Score,Participation Percent,2016 Valid Scores,2016 Evidence Based Reading and Writing Mean Score,2016 Math Mean Score,2016 Overall Mean Score,2016 Participation Percent,Mean Overall Score Change
SAT   ,1040,ACADEMY 20,2195,DISCOVERY CANYON CAMPUS HIGH SCHOOL,   303,285,556.0,542.8,1098.7, 94.1,NA,NA,NA,NA,NA,NA
SAT   ,1040,ACADEMY 20,5126,LIBERTY HIGH SCHOOL,   432,417,546.3,531.9,1078.3, 96.5,NA,NA,NA,NA,NA,NA
SAT   ,1040,ACADEMY 20,6937,PINE CREEK HIGH SCHOOL,   371,365,562.3,541.3,1103.6, 98.4,NA,NA,NA,NA,NA,NA
SAT   ,1040,ACADEMY 20,7240,RAMPART HIGH SCHOOL,   420,396,540.2,531.5,1071.7, 94.3,NA,NA,NA,NA,NA,NA
SAT   ,1040,ACADEMY 20,8779,TCA COLLEGE PATHWAYS,    97,90,610.1,577.4,1187.6, 92.8,NA,NA,NA,NA,NA,NA
SAT   ,1050,ELLICOTT 22,0000,DISTRICT RESULTS,    55,53,466.6,465.5, 932.1, 96.4,NA,NA,NA,NA,NA,NA
SAT   ,1050,ELLICOTT 22,2642,ELLICOTT SENIOR HIGH SCHOOL,    55,53,466.6,465.5, 932.1, 96.4,NA,NA,NA,NA,NA,NA
SAT   ,1060,PEYTON 23 JT,0000,DISTRICT RESULTS,    90,75,511.9,491.6,1003.5, 83.3,NA,NA,NA,NA,NA,NA
SAT   ,1060,PEYTON 23 JT,1346,CAREER BUILDING ACADEMY,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1060,PEYTON 23 JT,6626,PEYTON ONLINE ACADEMY,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1060,PEYTON 23 JT,6902,PEYTON SENIOR HIGH SCHOOL,    66,63,524.0,506.7,1030.6, 95.5,NA,NA,NA,NA,NA,NA
SAT   ,1070,HANOVER 28,0000,DISTRICT RESULTS,    21,19,414.7,397.4, 812.1, 90.5,NA,NA,NA,NA,NA,NA
SAT   ,1070,HANOVER 28,3758,HANOVER JUNIOR-SENIOR HIGH SCHOOL,    21,19,414.7,397.4, 812.1, 90.5,NA,NA,NA,NA,NA,NA
SAT   ,1080,LEWIS-PALMER 38,0000,DISTRICT RESULTS,   531,499,570.2,558.9,1129.0, 94.0,NA,NA,NA,NA,NA,NA
SAT   ,1080,LEWIS-PALMER 38,5100,LEWIS-PALMER HIGH SCHOOL,   234,220,558.8,542.4,1101.2, 94.0,NA,NA,NA,NA,NA,NA
SAT   ,1080,LEWIS-PALMER 38,6678,PALMER RIDGE HIGH SCHOOL,   295,279,579.1,571.8,1151.0, 94.6,NA,NA,NA,NA,NA,NA
SAT   ,1110,FALCON 49,0000,DISTRICT RESULTS,  1711,1471,476.6,450.4, 927.0, 86.0,NA,NA,NA,NA,NA,NA
SAT   ,1110,FALCON 49,2877,SPRINGS STUDIO FOR ACADEMIC EXCELLENCE,    83,72,509.2,463.6, 972.8, 86.7,NA,NA,NA,NA,NA,NA
SAT   ,1110,FALCON 49,2908,FALCON HIGH SCHOOL,   278,270,507.9,484.9, 992.7, 97.1,NA,NA,NA,NA,NA,NA
SAT   ,1110,FALCON 49,3475,GOAL ACADEMY,   687,512,427.0,400.9, 827.9, 74.5,NA,NA,NA,NA,NA,NA
SAT   ,1110,FALCON 49,6810,PATRIOT HIGH SCHOOL,    29,29,430.7,396.6, 827.2,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1110,FALCON 49,6821,PIKES PEAK EARLY COLLEGE,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1110,FALCON 49,7613,SAND CREEK HIGH SCHOOL,   296,267,504.0,472.8, 976.8, 90.2,NA,NA,NA,NA,NA,NA
SAT   ,1110,FALCON 49,8791,VISTA RIDGE HIGH SCHOOL,   326,309,500.9,481.4, 982.2, 94.8,NA,NA,NA,NA,NA,NA
SAT   ,1120,EDISON 54 JT,0000,DISTRICT RESULTS,    35,22,579.5,544.5,1124.1, 62.9,NA,NA,NA,NA,NA,NA
SAT   ,1120,EDISON 54 JT,2504,EDISON ACADEMY,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1120,EDISON 54 JT,2523,EDISON PREP,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1130,MIAMI/YODER 60 JT,0000,DISTRICT RESULTS,    24,22,463.2,462.3, 925.5, 91.7,NA,NA,NA,NA,NA,NA
SAT   ,1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER MIDDLE/HIGH SCHOOL,    24,22,463.2,462.3, 925.5, 91.7,NA,NA,NA,NA,NA,NA
SAT   ,1140,CANON CITY RE-1,0000,DISTRICT RESULTS,   253,226,497.5,480.8, 978.2, 89.3,NA,NA,NA,NA,NA,NA
SAT   ,1140,CANON CITY RE-1,0419,CANON ONLINE ACADEMY,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1140,CANON CITY RE-1,1266,CANON CITY HIGH SCHOOL,   250,226,497.5,480.8, 978.2, 90.4,NA,NA,NA,NA,NA,NA
SAT   ,1150,FREMONT RE-2,0000,DISTRICT RESULTS,    86,86,482.2,463.0, 945.2,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1150,FREMONT RE-2,3002,FLORENCE HIGH SCHOOL,    86,86,482.2,463.0, 945.2,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1160,COTOPAXI RE-3,0000,DISTRICT RESULTS,    16,16,483.1,465.6, 948.8,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,    16,16,483.1,465.6, 948.8,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1180,ROARING FORK RE-1,0000,DISTRICT RESULTS,   414,396,494.7,496.2, 990.9, 95.7,NA,NA,NA,NA,NA,NA
SAT   ,1180,ROARING FORK RE-1,0570,BASALT HIGH SCHOOL,   115,106,477.8,486.4, 964.2, 92.2,NA,NA,NA,NA,NA,NA
SAT   ,1180,ROARING FORK RE-1,1006,BRIDGES,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1180,ROARING FORK RE-1,3468,GLENWOOD SPRINGS HIGH SCHOOL,   206,203,509.0,509.5,1018.4, 98.5,NA,NA,NA,NA,NA,NA
SAT   ,1180,ROARING FORK RE-1,7422,ROARING FORK HIGH SCHOOL,    73,72,491.1,490.8, 981.9, 98.6,NA,NA,NA,NA,NA,NA
SAT   ,1195,GARFIELD RE-2,0000,DISTRICT RESULTS,   312,311,486.3,469.7, 956.0, 99.7,NA,NA,NA,NA,NA,NA
SAT   ,1195,GARFIELD RE-2,0065,COAL RIDGE HIGH SCHOOL,   129,128,501.6,486.1, 987.7, 99.2,NA,NA,NA,NA,NA,NA
SAT   ,1195,GARFIELD RE-2,7360,RIFLE HIGH SCHOOL,   183,183,475.6,458.3, 933.9,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1220,GARFIELD 16,0000,DISTRICT RESULTS,    67,65,488.8,492.0, 980.8, 97.0,NA,NA,NA,NA,NA,NA
SAT   ,1220,GARFIELD 16,3586,GRAND VALLEY HIGH SCHOOL,    67,65,488.8,492.0, 980.8, 97.0,NA,NA,NA,NA,NA,NA
SAT   ,1330,GILPIN COUNTY RE-1,0000,DISTRICT RESULTS,    26,24,526.7,498.8,1025.4, 92.3,NA,NA,NA,NA,NA,NA
SAT   ,1330,GILPIN COUNTY RE-1,1634,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,    26,24,526.7,498.8,1025.4, 92.3,NA,NA,NA,NA,NA,NA
SAT   ,1340,WEST GRAND 1-JT,0000,DISTRICT RESULTS,    27,26,477.3,479.6, 956.9, 96.3,NA,NA,NA,NA,NA,NA
SAT   ,1340,WEST GRAND 1-JT,9420,WEST GRAND HIGH SCHOOL,    27,26,477.3,479.6, 956.9, 96.3,NA,NA,NA,NA,NA,NA
SAT   ,1350,EAST GRAND 2,0000,DISTRICT RESULTS,    91,82,515.0,504.4,1019.4, 90.1,NA,NA,NA,NA,NA,NA
SAT   ,1350,EAST GRAND 2,5864,MIDDLE PARK HIGH SCHOOL,    91,82,515.0,504.4,1019.4, 90.1,NA,NA,NA,NA,NA,NA
SAT   ,1360,GUNNISON WATERSHED RE1J,0000,DISTRICT RESULTS,   142,140,535.9,522.7,1058.6, 98.6,NA,NA,NA,NA,NA,NA
SAT   ,1360,GUNNISON WATERSHED RE1J,2006,CRESTED BUTTE SECONDARY SCHOOL,    39,39,589.5,579.0,1168.5,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1360,GUNNISON WATERSHED RE1J,3694,GUNNISON HIGH SCHOOL,   103,101,515.2,501.0,1016.2, 98.1,NA,NA,NA,NA,NA,NA
SAT   ,1380,HINSDALE COUNTY RE 1,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1380,HINSDALE COUNTY RE 1,4899,LAKE CITY COMMUNITY SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1390,HUERFANO RE-1,0000,DISTRICT RESULTS,    33,32,453.8,428.1, 881.9, 97.0,NA,NA,NA,NA,NA,NA
SAT   ,1390,HUERFANO RE-1,9212,JOHN MALL HIGH SCHOOL,    33,32,453.8,428.1, 881.9, 97.0,NA,NA,NA,NA,NA,NA
SAT   ,1400,LA VETA RE-2,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1400,LA VETA RE-2,4864,LA VETA JUNIOR-SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1410,NORTH PARK R-1 ,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1410,NORTH PARK R-1 ,6358,NORTH PARK SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,0000,DISTRICT RESULTS,  6158,5921,536.3,525.8,1062.1, 96.2,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,0033,MC LAIN HIGH SCHOOL,   112,110,432.9,398.1, 831.0, 98.2,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,0108,ALAMEDA INTERNATIONAL JUNIOR/SENIOR HIGH SCHOOL,   149,133,435.0,439.2, 874.2, 89.3,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,0370,ARVADA HIGH SCHOOL,   196,182,482.9,470.2, 953.1, 92.9,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,0378,ARVADA WEST HIGH SCHOOL,   424,414,533.2,517.3,1050.6, 97.6,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,0664,BEAR CREEK HIGH SCHOOL,   375,368,507.9,503.5,1011.4, 98.1,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,0965,BRADY EXPLORATION SCHOOL,    90,83,430.2,401.7, 831.9, 92.2,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,1451,ADDENBROOKE CLASSICAL ACADEMY,    17,17,573.5,536.5,1110.0,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,1522,CHATFIELD HIGH SCHOOL,   422,416,552.6,549.0,1101.6, 98.6,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,1864,COLUMBINE HIGH SCHOOL,   371,355,545.9,531.7,1077.6, 95.7,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,    32,31,575.2,517.7,1092.9, 96.9,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,1886,CONIFER SENIOR HIGH SCHOOL,   198,196,550.4,537.5,1087.9, 99.0,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,   354,351,555.6,535.3,1090.8, 99.2,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,   150,149,639.4,667.5,1306.9, 99.3,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,2836,EVERGREEN HIGH SCHOOL,   266,259,595.5,591.7,1187.2, 97.4,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,3393,GOLDEN VIEW CLASSICAL ACADEMY,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,3502,GOLDEN HIGH SCHOOL,   313,298,547.6,531.2,1078.8, 95.2,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,3628,GREEN MOUNTAIN HIGH SCHOOL,   264,254,544.8,519.0,1063.9, 96.2,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,4404,JEFFERSON ACADEMY,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,    64,45,486.7,455.8, 942.4, 70.3,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,4410,JEFFERSON ACADEMY HIGH SCHOOL,   101,101,575.2,566.6,1141.9,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,4422,JEFFERSON JUNIOR/SENIOR HIGH SCHOOL,    76,66,438.2,420.0, 858.2, 86.8,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,4942,LAKEWOOD HIGH SCHOOL,   498,489,564.2,551.2,1115.4, 98.2,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,5415,ROCKY MOUNTAIN DEAF SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,5623,LONGVIEW HIGH SCHOOL,    19,19,490.5,422.6, 913.2,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,6237,NEW AMERICA SCHOOL,    56,50,383.0,386.4, 769.4, 89.3,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,6541,JEFFERSON COUNTY OPEN SECONDARY,    64,60,543.3,490.0,1033.3, 93.8,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,7114,POMONA HIGH SCHOOL,   370,361,508.2,501.1,1009.3, 97.6,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,   479,466,574.5,580.0,1154.5, 97.3,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,7701,COLLEGIATE ACADEMY OF COLORADO,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,8036,SOBESKY ACADEMY,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,8209,STANDLEY LAKE HIGH SCHOOL,   308,295,526.5,519.0,1045.5, 95.8,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,8793,TWO ROADS CHARTER SCHOOL,    30,27,505.6,502.2,1007.8, 90.0,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,9510,WHEAT RIDGE HIGH SCHOOL,   296,271,515.4,507.9,1023.3, 91.6,NA,NA,NA,NA,NA,NA
SAT   ,1420,JEFFERSON COUNTY R-1,9805,MOUNTVIEW YOUTH SERVICE CENTER,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1430,EADS RE-1,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1430,EADS RE-1,2336,EADS HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1440,PLAINVIEW RE-2,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1440,PLAINVIEW RE-2,7009,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1450,ARRIBA-FLAGLER C-20,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1450,ARRIBA-FLAGLER C-20,2960,FLAGLER PUBLIC SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1460,HI-PLAINS R-23,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1460,HI-PLAINS R-23,7746,HI-PLAINS SCHOOL DISTRICT R-23,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1480,STRATTON R-4,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1480,STRATTON R-4,8354,STRATTON SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1490,BETHUNE R-5,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1490,BETHUNE R-5,0842,BETHUNE PUBLIC SCHOOLS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1500,BURLINGTON RE-6J,0000,DISTRICT RESULTS,    65,62,462.7,446.8, 909.5, 95.4,NA,NA,NA,NA,NA,NA
SAT   ,1500,BURLINGTON RE-6J,1152,BURLINGTON HIGH SCHOOL,    65,62,462.7,446.8, 909.5, 95.4,NA,NA,NA,NA,NA,NA
SAT   ,1510,LAKE COUNTY R-1,0000,DISTRICT RESULTS,    54,51,487.6,465.5, 953.1, 94.4,NA,NA,NA,NA,NA,NA
SAT   ,1510,LAKE COUNTY R-1,4904,LAKE COUNTY HIGH SCHOOL,    54,51,487.6,465.5, 953.1, 94.4,NA,NA,NA,NA,NA,NA
SAT   ,1520,DURANGO 9-R,0000,DISTRICT RESULTS,   257,248,536.9,515.3,1052.2, 96.5,NA,NA,NA,NA,NA,NA
SAT   ,1520,DURANGO 9-R,2318,DURANGO HIGH SCHOOL,   235,227,542.2,524.2,1066.4, 96.6,NA,NA,NA,NA,NA,NA
SAT   ,1520,DURANGO 9-R,3571,DURANGO BIG PICTURE HIGH SCHOOL,    22,21,479.0,419.0, 898.1, 95.5,NA,NA,NA,NA,NA,NA
SAT   ,1530,BAYFIELD 10 JT-R,0000,DISTRICT RESULTS,    87,85,531.3,545.5,1076.8, 97.7,NA,NA,NA,NA,NA,NA
SAT   ,1530,BAYFIELD 10 JT-R,0640,BAYFIELD HIGH SCHOOL,    87,85,531.3,545.5,1076.8, 97.7,NA,NA,NA,NA,NA,NA
SAT   ,1540,IGNACIO 11 JT,0000,DISTRICT RESULTS,    58,57,454.9,437.5, 892.5, 98.3,NA,NA,NA,NA,NA,NA
SAT   ,1540,IGNACIO 11 JT,4258,IGNACIO HIGH SCHOOL,    58,57,454.9,437.5, 892.5, 98.3,NA,NA,NA,NA,NA,NA
SAT   ,1550,POUDRE R-1,0000,DISTRICT RESULTS,  1985,1852,554.6,542.9,1097.6, 93.3,NA,NA,NA,NA,NA,NA
SAT   ,1550,POUDRE R-1,0146,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,    28,28,614.3,581.4,1195.7,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1550,POUDRE R-1,3046,FORT COLLINS HIGH SCHOOL,   411,381,550.0,544.5,1094.5, 92.7,NA,NA,NA,NA,NA,NA
SAT   ,1550,POUDRE R-1,3105,FOSSIL RIDGE HIGH SCHOOL,   440,414,584.5,581.4,1165.9, 94.1,NA,NA,NA,NA,NA,NA
SAT   ,1550,POUDRE R-1,3760,CENTENNIAL HIGH SCHOOL,    56,43,444.2,414.2, 858.4, 76.8,NA,NA,NA,NA,NA,NA
SAT   ,1550,POUDRE R-1,5120,LIBERTY COMMON CHARTER SCHOOL,    81,81,639.4,610.7,1250.1,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1550,POUDRE R-1,7104,POLARIS EXPEDITIONARY LEARNING SCHOOL,    46,45,567.1,507.1,1074.2, 97.8,NA,NA,NA,NA,NA,NA
SAT   ,1550,POUDRE R-1,7124,POUDRE HIGH SCHOOL,   382,351,545.2,530.5,1075.7, 91.9,NA,NA,NA,NA,NA,NA
SAT   ,1550,POUDRE R-1,7127,POUDRE COMMUNITY ACADEMY,    34,33,436.4,410.0, 846.4, 97.1,NA,NA,NA,NA,NA,NA
SAT   ,1550,POUDRE R-1,7198,PSD GLOBAL ACADEMY,    26,22,565.9,515.5,1081.4, 84.6,NA,NA,NA,NA,NA,NA
SAT   ,1550,POUDRE R-1,7470,ROCKY MOUNTAIN HIGH SCHOOL,   480,453,537.3,528.9,1066.2, 94.4,NA,NA,NA,NA,NA,NA
SAT   ,1560,THOMPSON R2-J,0000,DISTRICT RESULTS,  1169,1089,520.9,499.6,1020.4, 93.2,NA,NA,NA,NA,NA,NA
SAT   ,1560,THOMPSON R2-J,0812,BERTHOUD HIGH SCHOOL,   191,187,545.9,530.1,1076.0, 97.9,NA,NA,NA,NA,NA,NA
SAT   ,1560,THOMPSON R2-J,5235,LOVELAND CLASSICAL SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1560,THOMPSON R2-J,5316,LOVELAND HIGH SCHOOL,   346,327,532.4,508.9,1041.3, 94.5,NA,NA,NA,NA,NA,NA
SAT   ,1560,THOMPSON R2-J,6163,MOUNTAIN VIEW HIGH SCHOOL,   300,277,509.2,485.3, 994.5, 92.3,NA,NA,NA,NA,NA,NA
SAT   ,1560,THOMPSON R2-J,8824,THOMPSON VALLEY HIGH SCHOOL,   271,247,516.4,499.4,1015.8, 91.1,NA,NA,NA,NA,NA,NA
SAT   ,1560,THOMPSON R2-J,9260,HAROLD FERGUSON HIGH SCHOOL,    47,38,418.2,388.9, 807.1, 80.9,NA,NA,NA,NA,NA,NA
SAT   ,1570,ESTES PARK R-3,0000,DISTRICT RESULTS,    88,78,497.8,467.8, 965.6, 88.6,NA,NA,NA,NA,NA,NA
SAT   ,1570,ESTES PARK R-3,2794,ESTES PARK HIGH SCHOOL,    88,78,497.8,467.8, 965.6, 88.6,NA,NA,NA,NA,NA,NA
SAT   ,1580,TRINIDAD 1,0000,DISTRICT RESULTS,    63,62,463.9,437.6, 901.5, 98.4,NA,NA,NA,NA,NA,NA
SAT   ,1580,TRINIDAD 1,8906,TRINIDAD HIGH SCHOOL,    63,62,463.9,437.6, 901.5, 98.4,NA,NA,NA,NA,NA,NA
SAT   ,1590,PRIMERO REORGANIZED 2,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1600,HOEHNE REORGANIZED 3,0000,DISTRICT RESULTS,    35,34,502.6,504.1,1006.8, 97.1,NA,NA,NA,NA,NA,NA
SAT   ,1600,HOEHNE REORGANIZED 3,4048,HOEHNE SCHOOLS,    35,34,502.6,504.1,1006.8, 97.1,NA,NA,NA,NA,NA,NA
SAT   ,1620,AGUILAR REORGANIZED 6,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1750,BRANSON REORGANIZED 82,0000,DISTRICT RESULTS,    32,27,507.8,468.5, 976.3, 84.4,NA,NA,NA,NA,NA,NA
SAT   ,1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE,    30,25,511.6,469.2, 980.8, 83.3,NA,NA,NA,NA,NA,NA
SAT   ,1750,BRANSON REORGANIZED 82,0978,BRANSON SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1760,KIM REORGANIZED 88,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1760,KIM REORGANIZED 88,4694,KIM UNDIVIDED HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1780,GENOA-HUGO C113,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1780,GENOA-HUGO C113,4162,GENOA-HUGO SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1790,LIMON RE-4J,0000,DISTRICT RESULTS,    23,23,527.0,496.1,1023.0,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1790,LIMON RE-4J,5136,LIMON JUNIOR-SENIOR HIGH SCHOOL,    23,23,527.0,496.1,1023.0,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1810,KARVAL RE-23,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1810,KARVAL RE-23,4506,KARVAL JUNIOR-SENIOR HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1828,VALLEY RE-1,0000,DISTRICT RESULTS,   144,133,499.1,511.3,1010.4, 92.4,NA,NA,NA,NA,NA,NA
SAT   ,1828,VALLEY RE-1,1224,CALICHE JUNIOR-SENIOR HIGH SCHOOL,    22,21,511.4,550.5,1061.9, 95.5,NA,NA,NA,NA,NA,NA
SAT   ,1828,VALLEY RE-1,8260,STERLING HIGH SCHOOL,   122,112,496.8,503.9,1000.7, 91.8,NA,NA,NA,NA,NA,NA
SAT   ,1850,FRENCHMAN RE-3,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1850,FRENCHMAN RE-3,2988,FLEMING HIGH SCHOOL,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
SAT   ,1860,BUFFALO RE-4J,0000,DISTRICT RESULTS,    18,18,512.2,496.1,1008.3,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1860,BUFFALO RE-4J,5806,MERINO JUNIOR SENIOR HIGH SCHOOL,    18,18,512.2,496.1,1008.3,100.0,NA,NA,NA,NA,NA,NA
SAT   ,1870,PLATEAU RE-5,0000,DISTRICT RESULTS,*,< 16,*,*,*,*,NA,NA,NA,NA,NA,NA
